Index	Value
1009	101
1010	-4
1011	-7
1012	-2
1013	96
1014	-4
1015	-21
1016	-2
1017	89
1018	-4
1019	-31
1020	-2
1021	81
1022	-4
1023	-36
1024	-2
1025	70
1026	-4
1027	-44
1028	-2
1029	69
1030	-4
1031	-43
1032	-2
1033	62
1034	-4
1035	-48
1036	-2
1037	52
1038	-4
1039	-57
1040	-2
1041	45
1042	-4
1043	-67
1044	-2
1045	30
1046	-4
1047	-71
1048	-2
1049	20
1050	-4
1051	-82
1052	-2
1053	16
1054	-4
1055	-89
1056	-2
1057	5
1058	-4
1059	-100
1060	-3
1061	-6
1062	-4
1063	-113
1064	-3
1065	-12
1066	-4
1067	-121
1068	-3
1069	-25
1070	-4
1071	-121
1072	-3
1073	-25
1074	-4
1075	-118
1076	-3
1077	-31
1078	-4
1079	126
1080	-3
1081	-48
1082	-4
1083	126
1084	-3
1085	-49
1086	-4
1087	122
1088	-3
1089	-49
1090	-4
1091	111
1092	-3
1093	-61
1094	-4
1095	111
1096	-3
1097	-69
1098	-4
1099	112
1100	-3
1101	-81
1102	-4
1103	110
1104	-3
1105	-86
1106	-4
1107	106
1108	-3
1109	-87
1110	-4
1111	94
1112	-3
1113	-96
1114	-4
1115	85
1116	-3
1117	-104
1118	-4
1119	81
1120	-3
1121	-118
1122	-4
1123	79
1124	-3
1125	-121
1126	-4
1127	67
1128	-3
1129	127
1130	-4
1131	69
1132	-3
1133	120
1134	-4
1135	61
1136	-3
1137	103
1138	-4
1139	52
1140	-3
1141	93
1142	-4
1143	40
1144	-3
1145	91
1146	-4
1147	30
1148	-3
1149	76
1150	-4
1151	34
1152	-3
1153	72
1154	-4
1155	31
1156	-3
1157	60
1158	-4
1159	20
1160	-3
1161	61
1162	-4
1163	6
1164	-3
1165	59
1166	-5
1167	-1
1168	-3
1169	44
1170	-5
1171	-7
1172	-3
1173	37
1174	-5
1175	-13
1176	-3
1177	17
1178	-5
1179	-14
1180	-3
1181	11
1182	-5
1183	-29
1184	-3
1185	5
1186	-5
1187	-30
1188	-4
1189	-10
1190	-5
1191	-27
1192	-4
1193	-15
1194	-5
1195	-40
1196	-4
1197	-21
1198	-5
1199	-43
1200	-4
1201	-31
1202	-5
1203	-41
1204	-4
1205	-28
1206	-5
1207	-39
1208	-4
1209	-42
1210	-5
1211	-51
1212	-4
1213	-54
1214	-5
1215	-58
1216	-4
1217	-59
1218	-5
1219	-60
1220	-4
1221	-75
1222	-5
1223	-74
1224	-4
1225	-92
1226	-5
1227	-82
1228	-4
1229	-95
1230	-5
1231	-80
1232	-4
1233	-97
1234	-5
1235	-84
1236	-4
1237	-98
1238	-5
1239	-99
1240	-4
1241	-112
1242	-5
1243	-88
1244	-4
1245	-115
1246	-5
1247	-86
1248	-4
1249	-114
1250	-5
1251	-88
1252	-4
1253	126
1254	-5
1255	-93
1256	-4
1257	111
1258	-5
1259	-111
1260	-4
1261	102
1262	-5
1263	-104
1264	-4
1265	94
1266	-5
1267	-109
1268	-4
1269	72
1270	-5
1271	-126
1272	-4
1273	54
1274	-5
1275	124
1276	-4
1277	53
1278	-5
1279	-126
1280	-4
1281	43
1282	-5
1283	-126
1284	-4
1285	21
1286	-5
1287	113
1288	-4
1289	19
1290	-5
1291	103
